cell,x,y,lon,lat,height,area_sq,biome,biome_cost,habitability,is_land,harbor,river,flux,pop,state,state_name,province,province_name,culture,culture_name,burg,burg_name,burg_pop,market_cell,cost_to_market_mi,supply_days
3017,352.69,685.41,-95.4683,-40.2786,20,170,Tropical seasonal forest,70,50,1,0,298,51,15.849,4,Boru,33,Fowenia,4,HUMANS,,,,2141,1827.6,73.1
3018,360.97,691.46,-93.8946,-41.4285,55,170,Tropical seasonal forest,70,50,1,2,0,15,6.84,4,Boru,33,Fowenia,4,HUMANS,,,,2141,1975.6,79.0
3019,372.1,693.3,-91.7792,-41.7782,55,158,Temperate deciduous forest,70,100,1,1,0,15,19.666,4,Boru,33,Fowenia,4,HUMANS,,,,2141,1962.0,78.5
3020,383.32,695.22,-89.6468,-42.1432,73,258,Temperate deciduous forest,70,100,1,1,0,3,29.808,4,Boru,33,Fowenia,4,HUMANS,,,,2141,1972.1,78.9
3021,399.73,694.13,-86.5279,-41.936,54,344,Temperate deciduous forest,70,100,1,0,60,50,24.362,4,Boru,33,Fowenia,4,HUMANS,,,,2141,2066.3,82.7
3022,428.42,685.22,-81.0751,-40.2424,53,325,Temperate deciduous forest,70,100,1,0,0,14,7.318,3,Remoore,37,Holingia,4,HUMANS,,,,3115,2095.7,83.8
3023,433.03,691.1,-80.199,-41.3601,36,337,Temperate deciduous forest,70,100,1,0,182,38,8.242,3,Remoore,37,Holingia,4,HUMANS,,,,3115,2013.7,80.5
3024,465.45,690.94,-74.0373,-41.3297,30,399,Temperate deciduous forest,70,100,1,0,48,326,7.698,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1726.6,69.1
3025,479.89,689.77,-71.2928,-41.1073,32,242,Temperate deciduous forest,70,100,1,0,226,31,3.731,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1615.0,64.6
3026,492.49,691.8,-68.8981,-41.4931,38,260,Temperate deciduous forest,70,100,1,0,0,13,4.108,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1504.8,60.2
3027,517.14,689.82,-64.2132,-41.1168,40,223,Temperate deciduous forest,70,100,1,0,0,5,5.511,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1314.4,52.6
3028,524.36,688.07,-62.8409,-40.7842,40,208,Temperate deciduous forest,70,100,1,0,0,10,5.29,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1257.2,50.3
3029,526.8,698.4,-62.3772,-42.7476,40,206,Temperate deciduous forest,70,100,1,1,0,10,4.037,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1266.5,50.7
3030,556.55,697.56,-56.723,-42.588,0,154,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3031,565.35,692.86,-55.0504,-41.6946,40,166,Temperate deciduous forest,70,100,1,1,0,30,4.978,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,836.7,33.5
3032,579.77,694.8,-52.3098,-42.0634,40,336,Temperate deciduous forest,70,100,1,0,0,29,5,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,724.7,29.0
3033,602.67,699.33,-47.9575,-42.9244,40,312,Temperate deciduous forest,70,100,1,0,0,15,7.227,3,Remoore,35,Hitchia,7,GODLINGS,,,,3115,544.9,21.8
3034,626.14,699.57,-43.4968,-42.97,40,314,Temperate deciduous forest,70,100,1,0,0,7,7.375,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,356.7,14.3
3035,638.94,700.85,-41.064,-43.2133,40,279,Temperate deciduous forest,70,100,1,0,0,18,4.648,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,257.7,10.3
3036,656.36,687.85,-37.7532,-40.7423,40,377,Temperate deciduous forest,70,100,1,0,101,40,9.184,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,161.5,6.5
3037,670.48,700.36,-35.0696,-43.1202,40,189,Temperate deciduous forest,70,100,1,0,0,14,2.885,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,48.1,1.9
3038,684.5,699.6,-32.405,-42.9757,40,280,Temperate deciduous forest,70,100,1,1,0,28,5.381,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,140.6,5.6
3039,698.55,698.76,-29.7346,-42.8161,40,207,Temperate deciduous forest,70,100,1,1,0,56,6.199,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,248.9,10.0
3040,702.94,699.78,-28.9003,-43.0099,40,211,Temperate deciduous forest,70,100,1,1,0,11,4.084,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,283.6,11.3
3041,732.59,699.43,-23.2651,-42.9434,40,303,Temperate deciduous forest,70,100,1,0,0,15,4.517,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,512.0,20.5
3042,739.85,691.86,-21.8852,-41.5045,40,356,Temperate deciduous forest,70,100,1,0,0,16,5.318,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,592.7,23.7
3043,760.77,698.64,-17.9092,-42.7932,40,227,Temperate deciduous forest,70,100,1,0,107,30,3.459,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,774.1,31.0
3044,770.5,693.0,-16.0599,-41.7212,40,226,Temperate deciduous forest,70,100,1,1,0,14,6.287,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,860.6,34.4
3045,760.5,708.4,-17.9605,-44.6484,40,180,Temperate deciduous forest,70,100,1,1,107,44,5.605,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,787.1,31.5
3046,780.18,687.37,-14.2202,-40.6511,40,257,Temperate deciduous forest,70,100,1,0,0,22,3.822,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,946.5,37.9
3047,793.2,699.6,-11.7456,-42.9757,40,328,Temperate deciduous forest,70,100,1,1,0,22,6.617,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1042.7,41.7
3048,803.5,686.84,-9.788,-40.5504,38,208,Temperate deciduous forest,70,100,1,0,0,22,3.394,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1126.1,45.0
3049,825.04,697.9,-5.6942,-42.6526,34,377,Temperate deciduous forest,70,100,1,0,194,37,5.649,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1324.5,53.0
3050,842.18,693.52,-2.4365,-41.8201,34,328,Temperate deciduous forest,70,100,1,0,0,21,4.985,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1460.7,58.4
3051,857.29,699.21,0.4352,-42.9016,26,185,Temperate deciduous forest,70,100,1,0,0,26,2.902,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1585.1,63.4
3052,874.91,693.03,3.7841,-41.7269,20,173,Temperate deciduous forest,70,100,1,2,0,72,3.092,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1728.8,69.2
3053,884.22,696.2,5.5535,-42.3295,10,556,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3054,886.1,710.9,5.9108,-45.1235,10,263,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3055,1015.34,695.29,30.474,-42.1565,10,2798,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3056,1041.87,698.85,35.5162,-42.8332,10,210,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3057,1053.51,697.17,37.7285,-42.5138,10,203,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3058,1063.4,692.0,39.6082,-41.5312,10,183,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3059,1073.22,686.85,41.4746,-40.5523,10,211,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3060,1085.19,700.39,43.7496,-43.1259,10,1900,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3061,1102.32,686.53,47.0053,-40.4914,10,674,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3062,1229.76,694.64,71.2263,-42.0329,10,725,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3063,1243.01,686.06,73.7446,-40.4021,10,634,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3064,1275.49,698.53,79.9177,-42.7723,10,220,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3065,1284.2,692.5,81.5731,-41.6262,10,225,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3066,1292.95,686.4,83.2361,-40.4667,10,239,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3067,1306.35,696.32,85.7829,-42.3523,10,249,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3068,1328.36,695.33,89.9661,-42.1641,60,242,Coastal,50,50,1,4,0,24,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3069,1328.6,707.2,90.0117,-44.4203,60,172,Coastal,50,50,1,1,0,24,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3070,1343.51,692.54,92.8455,-41.6338,78,208,Coastal,50,50,1,2,0,26,0.006,8,Jomhor,0,,4,HUMANS,,,,,,
3071,1353.8,698.0,94.8012,-42.6716,78,160,Coastal,50,50,1,0,0,26,0.005,8,Jomhor,0,,4,HUMANS,,,,,,
3072,1360.23,691.16,96.0232,-41.3715,100,178,Coastal,50,50,1,4,0,16,0.005,8,Jomhor,0,,4,HUMANS,,,,,,
3073,1374.52,688.87,98.7392,-40.9362,10,163,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3074,1388.97,696.18,101.4855,-42.3257,71,200,Coastal,50,50,1,4,0,57,0.006,8,Jomhor,0,,4,HUMANS,,,,,,
3075,1382.1,702.3,100.1798,-43.4889,71,144,Coastal,50,50,1,1,0,57,0.006,8,Jomhor,0,,4,HUMANS,,,,,,
3076,1402.4,706.6,104.038,-44.3062,71,299,Coastal,50,50,1,3,0,57,0.009,8,Jomhor,0,,4,HUMANS,,,,,,
3077,1416.12,689.07,106.6456,-40.9742,10,256,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3078,1424.0,694.0,108.1433,-41.9113,10,231,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3079,1431.81,698.99,109.6276,-42.8598,10,209,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3080,1440.1,704.9,111.2032,-43.9831,10,150,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3081,1451.11,690.14,113.2958,-41.1776,10,418,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3082,1464.98,689.98,115.9319,-41.1472,10,2639,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3083,301.58,708.5,-105.1822,-44.6674,10,1254,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3084,320.38,705.68,-101.6091,-44.1314,10,233,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3085,329.9,710.9,-99.7997,-45.1235,10,193,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3086,339.39,716.08,-97.9961,-46.1081,10,150,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3087,352.84,708.19,-95.4398,-44.6084,10,234,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3088,363.9,715.6,-93.3377,-46.0169,10,219,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3089,369.09,706.63,-92.3513,-44.3119,8,221,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3090,392.22,708.92,-87.9553,-44.7472,60,267,Temperate deciduous forest,70,100,1,4,0,24,28.295,4,Boru,33,Fowenia,4,HUMANS,,,,2141,2097.9,83.9
3091,408.37,715.08,-84.8858,-45.9181,39,190,Temperate deciduous forest,70,100,1,2,60,91,3.663,3,Remoore,37,Holingia,4,HUMANS,,,,3115,2162.3,86.5
3092,417.8,715.1,-83.0936,-45.9219,39,192,Temperate deciduous forest,70,100,1,1,0,41,3.493,3,Remoore,37,Holingia,4,HUMANS,,,,3115,2077.7,83.1
3093,427.21,715.07,-81.3051,-45.9162,30,171,Temperate deciduous forest,70,100,1,2,0,33,2.692,3,Remoore,37,Holingia,4,HUMANS,50,Vaith,1440755,3115,1988.9,79.6
3094,437.3,713.6,-79.3874,-45.6367,30,177,Temperate deciduous forest,70,100,1,2,182,71,3.455,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1910.4,76.4
3095,447.35,712.04,-77.4773,-45.3402,30,263,Temperate deciduous forest,70,100,1,2,0,15,4.204,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1820.1,72.8
3096,457.47,715.66,-75.5539,-46.0283,30,218,Temperate deciduous forest,70,100,1,2,48,339,7.922,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1737.4,69.5
3097,468.7,715.4,-73.4196,-45.9789,30,227,Temperate deciduous forest,70,100,1,2,0,13,3.838,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1638.9,65.6
3098,479.93,715.22,-71.2852,-45.9447,30,222,Temperate deciduous forest,70,100,1,2,226,45,4.003,3,Remoore,37,Holingia,8,SHIFTERS,,,,3115,1552.4,62.1
3099,489.8,709.65,-69.4094,-44.886,33,218,Temperate deciduous forest,70,100,1,1,0,15,4.116,3,Remoore,37,Holingia,8,SHIFTERS,,,,3115,1453.1,58.1
3100,499.7,710.4,-67.5278,-45.0285,33,228,Temperate deciduous forest,70,100,1,2,0,20,3.584,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1376.7,55.1
3101,509.64,711.12,-65.6386,-45.1654,34,213,Temperate deciduous forest,70,100,1,1,0,7,4.267,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1299.9,52.0
3102,519.5,709.9,-63.7646,-44.9335,34,130,Temperate deciduous forest,70,100,1,0,0,7,1.873,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1256.7,50.3
3103,522.6,718.9,-63.1754,-46.6441,34,187,Temperate deciduous forest,70,100,1,2,110,207,3.956,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1183.5,47.3
3104,529.26,708.69,-61.9096,-44.7035,38,160,Temperate deciduous forest,70,100,1,1,110,193,4.084,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1181.0,47.2
3105,532.4,717.7,-61.3129,-46.4161,38,168,Temperate deciduous forest,70,100,1,1,0,11,3.318,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1095.5,43.8
3106,552.16,703.54,-57.5573,-43.7246,0,274,Marine,10,0,0,0,0,182,0,0,Neutrals,0,,0,Wildlands,,,,,,
3107,562.38,702.94,-55.6149,-43.6106,40,171,Temperate deciduous forest,70,100,1,2,0,36,3.358,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,872.5,34.9
3108,561.9,716.1,-55.7061,-46.1119,40,331,Temperate deciduous forest,70,100,1,1,0,7,6.363,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,868.0,34.7
3109,591.98,712.82,-49.9892,-45.4885,40,432,Temperate deciduous forest,70,100,1,0,0,15,6.692,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,635.0,25.4
3110,610.83,703.68,-46.4066,-43.7512,40,283,Temperate deciduous forest,70,100,1,0,0,7,4.441,3,Remoore,35,Hitchia,7,GODLINGS,,,,3115,473.7,18.9
3111,625.84,715.08,-43.5538,-45.9181,40,313,Temperate deciduous forest,70,100,1,0,0,8,7.702,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,328.6,13.1
3112,643.64,709.16,-40.1708,-44.7928,40,283,Temperate deciduous forest,70,100,1,0,0,10,4.378,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,184.2,7.4
3113,659.14,715.58,-37.2249,-46.0131,40,264,Temperate deciduous forest,70,100,1,0,0,13,7.778,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,98.5,3.9
3114,667.2,726.1,-35.693,-48.0127,40,258,Temperate deciduous forest,70,100,1,1,0,13,10.528,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,156.8,6.3
3115,667.31,705.74,-35.6721,-44.1428,40,231,Temperate deciduous forest,70,100,1,2,101,76,5.487,3,Remoore,35,Hitchia,4,HUMANS,3,Remoore,280368,3115,0.0,0.0
3116,691.97,707.82,-30.9852,-44.5381,0,233,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3117,711.54,708.03,-27.2658,-44.578,40,239,Temperate deciduous forest,70,100,1,3,0,40,6.802,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,375.4,15.0
3118,721.58,709.69,-25.3576,-44.8936,40,209,Temperate rainforest,90,90,1,0,0,14,2.787,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,476.1,19.0
3119,721.7,721.8,-25.3348,-47.1954,40,236,Temperate deciduous forest,70,100,1,1,0,14,4.733,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,507.2,20.3
3120,744.26,712.4,-21.0471,-45.4087,40,342,Temperate deciduous forest,70,100,1,0,0,16,5.423,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,646.3,25.9
3121,760.16,718.22,-18.0251,-46.5149,40,199,Temperate deciduous forest,70,100,1,2,113,53,4.249,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,788.7,31.5
3122,778.75,713.86,-14.492,-45.6862,0,351,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3123,806.18,711.91,-9.2787,-45.3155,40,198,Temperate deciduous forest,70,100,1,1,0,19,5.625,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1180.4,47.2
3124,803.7,723.0,-9.75,-47.4234,40,249,Temperate deciduous forest,70,100,1,2,0,19,7.405,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1248.5,49.9
3125,813.2,711.05,-7.9444,-45.1521,38,200,Temperate deciduous forest,70,100,1,0,0,17,5.033,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1234.9,49.4
3126,834.29,717.18,-3.9361,-46.3172,36,410,Temperate deciduous forest,70,100,1,0,0,20,6.133,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1437.5,57.5
3127,857.89,706.58,0.5493,-44.3024,20,244,Temperate deciduous forest,70,100,1,0,304,49,3.902,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1630.0,65.2
3128,867.28,709.09,2.3339,-44.7795,20,190,Temperate deciduous forest,70,100,1,2,0,41,3.207,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1693.2,67.7
3129,867.8,720.4,2.4327,-46.9293,20,244,Temperate deciduous forest,70,100,1,3,304,90,4.615,3,Remoore,34,Ormland,4,HUMANS,,,,3115,1761.0,70.4
3130,897.16,718.13,8.0129,-46.4978,10,1192,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3131,1034.66,703.2,34.1459,-43.66,10,2536,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3132,1057.92,708.45,38.5667,-44.6579,10,3672,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3133,1178.15,709.62,61.4174,-44.8803,10,1406,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3134,1202.32,703.68,66.0111,-43.7512,10,1109,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3135,1225.37,711.54,70.392,-45.2452,10,273,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3136,1248.6,712.0,74.807,-45.3326,10,285,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3137,1260.8,708.7,77.1257,-44.7054,10,270,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3138,1273.09,705.32,79.4615,-44.0629,10,182,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3139,1291.11,711.92,82.8864,-45.3174,71,230,Coastal,50,50,1,3,0,17,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3140,1300.63,709.19,84.6958,-44.7985,61,219,Coastal,50,50,1,2,0,29,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3141,1314.8,714.1,87.3889,-45.7318,61,246,Coastal,50,50,1,1,0,29,0.011,8,Jomhor,0,,4,HUMANS,,,,,,
3142,1328.9,719.01,90.0687,-46.665,47,134,Savanna,60,32,1,0,65,42,0.003,8,Jomhor,0,,4,HUMANS,,,,,,
3143,1340.59,706.58,92.2905,-44.3024,43,240,Coastal,50,50,1,0,0,58,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3144,1364.0,703.36,96.7398,-43.6904,62,203,Coastal,50,50,1,1,0,34,0.008,8,Jomhor,0,,4,HUMANS,,,,,,
3145,1375.23,708.4,98.8741,-44.6484,45,192,Coastal,50,50,1,0,67,44,0.006,8,Jomhor,0,,4,HUMANS,,,,,,
3146,1391.59,714.68,101.9835,-45.842,37,295,Savanna,60,32,1,0,170,79,0.006,8,Jomhor,0,,4,HUMANS,,,,,,
3147,1415.89,717.04,106.6019,-46.2906,83,269,Coastal,50,50,1,2,0,4,0.007,8,Jomhor,0,,4,HUMANS,,,,,,
3148,1432.85,714.15,109.8253,-45.7413,82,182,Coastal,50,50,1,2,0,30,0.005,8,Jomhor,0,,4,HUMANS,,,,,,
3149,1441.5,717.6,111.4693,-46.397,82,121,Coastal,50,50,1,2,0,30,0.003,8,Jomhor,0,,4,HUMANS,,,,,,
3150,1448.37,710.73,112.775,-45.0912,10,132,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3151,1459.35,704.27,114.8618,-43.8634,10,230,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3152,1465.8,718.7,116.0877,-46.6061,10,303,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3153,1479.76,703.14,118.7409,-43.6486,10,7542,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3154,320.82,733.88,-101.5254,-49.4914,10,9583,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3155,333.24,729.18,-99.1649,-48.5981,10,377,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3156,344.6,723.16,-97.0058,-47.4539,10,244,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3157,375.04,723.1,-91.2205,-47.4424,10,253,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3158,383.82,724.88,-89.5518,-47.7808,10,344,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3159,399.58,721.14,-86.5564,-47.0699,10,254,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3160,414.7,723.5,-83.6827,-47.5185,10,274,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3161,429.75,725.79,-80.8224,-47.9537,10,265,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3162,440.06,725.61,-78.8629,-47.9195,10,175,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3163,449.2,730.0,-77.1257,-48.754,10,204,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3164,458.36,734.32,-75.3848,-49.5751,10,334,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3165,473.31,729.69,-72.5434,-48.695,10,269,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3166,487.1,733.0,-69.9225,-49.3242,10,259,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3167,500.85,736.21,-67.3092,-49.9343,10,163,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3168,506.02,732.4,-66.3266,-49.2101,10,197,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3169,515.9,737.2,-64.4488,-50.1225,10,186,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3170,535.59,726.67,-60.7066,-48.121,30,265,Temperate deciduous forest,70,100,1,2,0,12,4.203,3,Remoore,37,Holingia,4,HUMANS,,,,3115,1081.5,43.3
3171,552.31,731.35,-57.5288,-49.0106,33,204,Temperate deciduous forest,70,100,1,0,0,9,4.659,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,947.9,37.9
3172,554.2,740.4,-57.1696,-50.7307,33,166,Temperate deciduous forest,70,100,1,2,0,5,4.108,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,923.7,36.9
3173,561.39,729.23,-55.8031,-48.6076,38,209,Temperate deciduous forest,70,100,1,0,0,4,3.127,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,876.1,35.0
3174,585.03,736.86,-51.3101,-50.0579,39,447,Temperate deciduous forest,70,100,1,0,0,19,6.767,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,684.8,27.4
3175,601.35,728.05,-48.2083,-48.3833,40,348,Temperate deciduous forest,70,100,1,0,0,4,5.121,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,542.0,21.7
3176,615.16,732.28,-45.5836,-49.1873,40,334,Temperate deciduous forest,70,100,1,0,0,4,4.909,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,484.5,19.4
3177,635.04,730.5,-41.8053,-48.849,39,424,Temperate deciduous forest,70,100,1,0,176,48,6.915,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,328.7,13.1
3178,656.62,736.93,-37.7038,-50.0712,40,297,Temperate deciduous forest,70,100,1,0,0,9,9.009,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,264.0,10.6
3179,675.34,736.52,-34.1459,-49.9932,40,193,Temperate deciduous forest,70,100,1,1,0,15,6.381,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,258.6,10.3
3180,690.37,724.52,-31.2893,-47.7124,0,284,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3181,701.1,726.6,-29.25,-48.1077,0,221,Marine,10,0,0,0,0,287,0,0,Neutrals,0,,0,Wildlands,,,,,,
3182,711.84,728.66,-27.2088,-48.4993,0,153,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
3183,721.87,733.91,-25.3025,-49.4971,40,264,Temperate deciduous forest,70,100,1,1,0,8,5.086,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,600.4,24.0
3184,713.2,740.6,-26.9503,-50.7687,40,190,Temperate deciduous forest,70,100,1,2,0,8,5.597,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,604.7,24.2
3185,748.72,731.67,-20.1994,-49.0714,40,318,Temperate deciduous forest,70,100,1,0,0,10,4.818,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,728.7,29.1
3186,759.96,730.1,-18.0632,-48.773,40,172,Temperate deciduous forest,70,100,1,0,0,10,2.537,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,816.1,32.6
3187,770.1,735.8,-16.136,-49.8564,40,197,Temperate deciduous forest,70,100,1,1,0,10,5.97,3,Remoore,35,Hitchia,4,HUMANS,,,,3115,905.6,36.2
